ticker,target_brti,final_brti,result,target_cb_close,target_cb_ohlc4,target_cb_hl2,final_cb_close,final_cb_ohlc4,final_cb_hl2,target_err_close,final_err_close,target_err_ohlc4,final_err_ohlc4,target_err_hl2,final_err_hl2
KXBTC15M-26AUG190030-30,64268.78,64311.99,yes,64260.98,64258.990000000005,64259.020000000004,64303.05,64303.052500000005,64303.055,-7.799999999995634,-8.939999999995052,-9.789999999993597,-8.937499999992724,-9.759999999994761,-8.934999999997672
KXBTC15M-26AUG190045-45,64311.99,64300.69,no,64303.05,64303.052500000005,64303.055,64290.06,64290.0525,64290.045,-8.939999999995052,-10.630000000004657,-8.937499999992724,-10.637500000004366,-8.934999999997672,-10.645000000004075
KXBTC15M-26AUG190100-00,64300.69,64271.57,no,64290.06,64290.0525,64290.045,64255.14,64257.962499999994,64259.185,-10.630000000004657,-16.43000000000029,-10.637500000004366,-13.60750000000553,-10.645000000004075,-12.385000000002037
KXBTC15M-26AUG190115-15,64271.57,64354.21,yes,64255.14,64257.962499999994,64259.185,64346.99,64350.505,64352.23,-16.43000000000029,-7.220000000001164,-13.60750000000553,-3.7050000000017462,-12.385000000002037,-1.9799999999959255
KXBTC15M-26AUG190130-30,64354.21,64311.77,no,64346.99,64350.505,64352.23,64304.55,64308.41,64307.465,-7.220000000001164,-7.219999999993888,-3.7050000000017462,-3.359999999993306,-1.9799999999959255,-4.305000000000291
KXBTC15M-26AUG190145-45,64311.77,64272.07,no,64304.55,64308.41,64307.465,64265.97,64264.5225,64264.525,-7.219999999993888,-6.099999999998545,-3.359999999993306,-7.547500000000582,-4.305000000000291,-7.544999999998254
KXBTC15M-26AUG190200-00,64272.07,64189.44,no,64265.97,64264.5225,64264.525,64186.35,64183.5675,64182.315,-6.099999999998545,-3.0900000000037835,-7.547500000000582,-5.872500000004948,-7.544999999998254,-7.125
KXBTC15M-26AUG190215-15,64189.44,64132.16,no,64186.35,64183.5675,64182.315,64125.41,64125.585,64124.83,-3.0900000000037835,-6.75,-5.872500000004948,-6.575000000004366,-7.125,-7.330000000001746
KXBTC15M-26AUG190230-30,64132.16,64226.59,yes,64125.41,64125.585,64124.83,64220.37,64217.55,64217.149999999994,-6.75,-6.219999999993888,-6.575000000004366,-9.039999999993597,-7.330000000001746,-9.440000000002328
KXBTC15M-26AUG190245-45,64226.59,64220.67,no,64220.37,64217.55,64217.149999999994,64214.49,64218.115,64219.149999999994,-6.219999999993888,-6.180000000000291,-9.039999999993597,-2.555000000000291,-9.440000000002328,-1.5200000000040745
KXBTC15M-26AUG190300-00,64220.67,64290.14,yes,64214.49,64218.115,64219.149999999994,64289.82,64286.857500000006,64286.91,-6.180000000000291,-0.31999999999970896,-2.555000000000291,-3.282499999993888,-1.5200000000040745,-3.2299999999959255
KXBTC15M-26AUG190315-15,64290.14,64293.89,yes,64289.82,64286.857500000006,64286.91,64314.9,64303.090000000004,64308.975000000006,-0.31999999999970896,21.010000000002037,-3.282499999993888,9.200000000004366,-3.2299999999959255,15.085000000006403
KXBTC15M-26AUG190330-30,64293.89,64297.89,yes,64314.9,64303.090000000004,64308.975000000006,64285.92,64291.817500000005,64293.155,21.010000000002037,-11.970000000001164,9.200000000004366,-6.072499999994761,15.085000000006403,-4.735000000000582
KXBTC15M-26AUG190345-45,64297.89,64308.08,yes,64285.92,64291.817500000005,64293.155,64300.83,64300.86,64300.86,-11.970000000001164,-7.25,-6.072499999994761,-7.220000000001164,-4.735000000000582,-7.220000000001164
KXBTC15M-26AUG190400-00,64308.08,64248.75,no,64300.83,64300.86,64300.86,64236.76,64241.777500000004,64241.78,-7.25,-11.989999999997963,-7.220000000001164,-6.9724999999962165,-7.220000000001164,-6.970000000001164
KXBTC15M-26AUG190415-15,64248.75,64208.71,no,64236.76,64241.777500000004,64241.78,64198.31,64198.305,64198.305,-11.989999999997963,-10.400000000001455,-6.9724999999962165,-10.404999999998836,-6.970000000001164,-10.404999999998836
KXBTC15M-26AUG190430-30,64208.71,64236.65,yes,64198.31,64198.305,64198.305,64232.09,64224.5875,64224.59,-10.400000000001455,-4.560000000004948,-10.404999999998836,-12.0625,-10.404999999998836,-12.060000000004948
KXBTC15M-26AUG190445-45,64236.65,64402.16,yes,64232.09,64224.5875,64224.59,64391.98,64397.8475,64396.740000000005,-4.560000000004948,-10.180000000000291,-12.0625,-4.3125,-12.060000000004948,-5.419999999998254
KXBTC15M-26AUG190500-00,64402.16,64374.1,no,64391.98,64397.8475,64396.740000000005,64357.12,64360.17999999999,64361.575,-10.180000000000291,-16.979999999995925,-4.3125,-13.92000000000553,-5.419999999998254,-12.525000000001455
KXBTC15M-26AUG190515-15,64374.1,64354.53,no,64357.12,64360.17999999999,64361.575,64327.33,64343.895000000004,64343.895000000004,-16.979999999995925,-27.19999999999709,-13.92000000000553,-10.634999999994761,-12.525000000001455,-10.634999999994761
KXBTC15M-26AUG190530-30,64354.53,64339.79,no,64327.33,64343.895000000004,64343.895000000004,64336.27,64333.15,64333.435,-27.19999999999709,-3.5200000000040745,-10.634999999994761,-6.639999999999418,-10.634999999994761,-6.355000000003201
KXBTC15M-26AUG190545-45,64339.79,64321.3,no,64336.27,64333.15,64333.435,64319.03,64314.1625,64312.465,-3.5200000000040745,-2.2700000000040745,-6.639999999999418,-7.137500000004366,-6.355000000003201,-8.835000000006403
KXBTC15M-26AUG190600-00,64321.3,64376.33,yes,64319.03,64314.1625,64312.465,64367.8,64371.78999999999,64371.79,-2.2700000000040745,-8.529999999998836,-7.137500000004366,-4.540000000008149,-8.835000000006403,-4.540000000000873
KXBTC15M-26AUG190615-15,64376.33,64342.89,no,64367.8,64371.78999999999,64371.79,64335.43,64334.4625,64334.875,-8.529999999998836,-7.459999999999127,-4.540000000008149,-8.427499999997963,-4.540000000000873,-8.014999999999418
KXBTC15M-26AUG190630-30,64342.89,64347.8,yes,64335.43,64334.4625,64334.875,64343.88,64332.18,64332.18,-7.459999999999127,-3.9200000000055297,-8.427499999997963,-15.62000000000262,-8.014999999999418,-15.62000000000262
KXBTC15M-26AUG190645-45,64347.8,64355.96,yes,64343.88,64332.18,64332.18,64345.49,64347.3725,64349.26,-3.9200000000055297,-10.470000000001164,-15.62000000000262,-8.587500000001455,-15.62000000000262,-6.69999999999709
KXBTC15M-26AUG190700-00,64355.96,64401.29,yes,64345.49,64347.3725,64349.26,64395.42,64391.92749999999,64394.899999999994,-10.470000000001164,-5.870000000002619,-8.587500000001455,-9.362500000010186,-6.69999999999709,-6.390000000006694
KXBTC15M-26AUG190715-15,64401.29,64455.87,yes,64395.42,64391.92749999999,64394.899999999994,64448.31,64451.8375,64451.83500000001,-5.870000000002619,-7.560000000004948,-9.362500000010186,-4.032500000001164,-6.390000000006694,-4.0349999999962165
KXBTC15M-26AUG190730-30,64455.87,64459.28,yes,64448.31,64451.8375,64451.83500000001,64453.08,64452.04000000001,64451.78,-7.560000000004948,-6.19999999999709,-4.032500000001164,-7.239999999990687,-4.0349999999962165,-7.5
KXBTC15M-26AUG190745-45,64459.28,64421.48,no,64453.08,64452.04000000001,64451.78,64415.25,64415.2525,64415.255000000005,-6.19999999999709,-6.230000000003201,-7.239999999990687,-6.227500000000873,-7.5,-6.224999999998545
KXBTC15M-26AUG190800-00,64421.48,64461.54,yes,64415.25,64415.2525,64415.255000000005,64459.1,64458.275,64458.490000000005,-6.230000000003201,-2.4400000000023283,-6.227500000000873,-3.264999999999418,-6.224999999998545,-3.0499999999956344
KXBTC15M-26AUG190815-15,64461.54,64455.38,no,64459.1,64458.275,64458.490000000005,64453.35,64453.345,64453.345,-2.4400000000023283,-2.029999999998836,-3.264999999999418,-2.0349999999962165,-3.0499999999956344,-2.0349999999962165
KXBTC15M-26AUG190830-30,64455.38,64444.04,no,64453.35,64453.345,64453.345,64439.26,64442.895000000004,64443.95,-2.029999999998836,-4.779999999998836,-2.0349999999962165,-1.1449999999967986,-2.0349999999962165,-0.0900000000037835
KXBTC15M-26AUG190845-45,64444.04,64861.5,yes,64439.26,64442.895000000004,64443.95,64883.01,64853.1525,64857.979999999996,-4.779999999998836,21.510000000002037,-1.1449999999967986,-8.347500000003492,-0.0900000000037835,-3.5200000000040745
KXBTC15M-26AUG190900-00,64861.5,64826.69,no,64883.01,64853.1525,64857.979999999996,64831.37,64827.685,64829.475000000006,21.510000000002037,4.680000000000291,-8.347500000003492,0.9949999999953434,-3.5200000000040745,2.7850000000034925
KXBTC15M-26AUG190915-15,64826.69,64903.82,yes,64831.37,64827.685,64829.475000000006,64868.6,64900.0675,64899.17,4.680000000000291,-35.220000000001164,0.9949999999953434,-3.7525000000023283,2.7850000000034925,-4.650000000001455
KXBTC15M-26AUG190930-30,64903.82,64969.54,yes,64868.6,64900.0675,64899.17,64958.94,64965.9775,64973.005000000005,-35.220000000001164,-10.599999999998545,-3.7525000000023283,-3.5625,-4.650000000001455,3.4650000000037835
KXBTC15M-26AUG190945-45,64969.54,65003.97,yes,64958.94,64965.9775,64973.005000000005,64990.86,64999.07000000001,65008.585,-10.599999999998545,-13.110000000000582,-3.5625,-4.899999999994179,3.4650000000037835,4.614999999997963
KXBTC15M-26AUG191000-00,65003.97,64960.86,no,64990.86,64999.07000000001,65008.585,64962.17,64976.60249999999,64969.97,-13.110000000000582,1.3099999999976717,-4.899999999994179,15.742499999993015,4.614999999997963,9.110000000000582
KXBTC15M-26AUG191015-15,64960.86,65305.42,yes,64962.17,64976.60249999999,64969.97,65355.84,65322.24,65313.03999999999,1.3099999999976717,50.419999999998254,15.742499999993015,16.81999999999971,9.110000000000582,7.619999999995343
KXBTC15M-26AUG191030-30,65305.42,65391.51,yes,65355.84,65322.24,65313.03999999999,65359.57,65378.2825,65383.715,50.419999999998254,-31.94000000000233,16.81999999999971,-13.227500000000873,7.619999999995343,-7.79500000000553
KXBTC15M-26AUG191045-45,65391.51,65407.67,yes,65359.57,65378.2825,65383.715,65419.41,65411.4475,65410.14,-31.94000000000233,11.740000000005239,-13.227500000000873,3.7775000000037835,-7.79500000000553,2.470000000001164
KXBTC15M-26AUG191100-00,65407.67,65912.22,yes,65419.41,65411.4475,65410.14,65889.69,65906.23000000001,65907.94,11.740000000005239,-22.529999999998836,3.7775000000037835,-5.989999999990687,2.470000000001164,-4.279999999998836
KXBTC15M-26AUG191115-15,65912.22,66665.21,yes,65889.69,65906.23000000001,65907.94,66638.58,66654.4425,66689.68,-22.529999999998836,-26.630000000004657,-5.989999999990687,-10.767500000001746,-4.279999999998836,24.469999999986612
KXBTC15M-26AUG191130-30,66665.21,68320.23,yes,66638.58,66654.4425,66689.68,68318.32,68468.7025,68426.735,-26.630000000004657,-1.9099999999889405,-10.767500000001746,148.4725000000035,24.469999999986612,106.50500000000466
KXBTC15M-26AUG191145-45,68320.23,68588.78,yes,68318.32,68468.7025,68426.735,68632.63,68586.79250000001,68582.135,-1.9099999999889405,43.85000000000582,148.4725000000035,-1.9874999999883585,106.50500000000466,-6.6450000000040745
KXBTC15M-26AUG191200-00,68588.78,68497.5,no,68632.63,68586.79250000001,68582.135,68513.85,68504.495,68516.625,43.85000000000582,16.35000000000582,-1.9874999999883585,6.994999999995343,-6.6450000000040745,19.125
KXBTC15M-26AUG191215-15,68497.5,68552.4,yes,68513.85,68504.495,68516.625,68526.02,68546.8925,68550.41500000001,16.35000000000582,-26.379999999990105,6.994999999995343,-5.507499999992433,19.125,-1.9849999999860302
KXBTC15M-26AUG191230-30,68552.4,68858.95,yes,68526.02,68546.8925,68550.41500000001,68869.72,68866.88750000001,68862.86499999999,-26.379999999990105,10.770000000004075,-5.507499999992433,7.937500000014552,-1.9849999999860302,3.914999999993597
KXBTC15M-26AUG191245-45,68858.95,68575.57,no,68869.72,68866.88750000001,68862.86499999999,68568.1,68577.7375,68577.91500000001,10.770000000004075,-7.470000000001164,7.937500000014552,2.1674999999959255,3.914999999993597,2.345000000001164
KXBTC15M-26AUG191300-00,68575.57,68452.66,no,68568.1,68577.7375,68577.91500000001,68439.02,68450.06,68463.28,-7.470000000001164,-13.639999999999418,2.1674999999959255,-2.6000000000058208,2.345000000001164,10.619999999995343
KXBTC15M-26AUG191315-15,68452.66,68223.21,no,68439.02,68450.06,68463.28,68220.23,68223.39749999999,68223.55,-13.639999999999418,-2.9800000000104774,-2.6000000000058208,0.18749999998544808,10.619999999995343,0.33999999999650754
KXBTC15M-26AUG191330-30,68223.21,67912.87,no,68220.23,68223.39749999999,68223.55,67967.6,67897.17749999999,67900.10999999999,-2.9800000000104774,54.73000000001048,0.18749999998544808,-15.692500000004657,0.33999999999650754,-12.760000000009313
KXBTC15M-26AUG191345-45,67912.87,68004.55,yes,67967.6,67897.17749999999,67900.10999999999,68023.3,68014.66249999999,68016.055,54.73000000001048,18.75,-15.692500000004657,10.112499999988358,-12.760000000009313,11.504999999990105
KXBTC15M-26AUG191400-00,68004.55,68179.24,yes,68023.3,68014.66249999999,68016.055,68168.31,68181.4875,68179.16500000001,18.75,-10.930000000007567,10.112499999988358,2.2474999999976717,11.504999999990105,-0.07499999999708962
KXBTC15M-26AUG191415-15,68179.24,68159.82,no,68168.31,68181.4875,68179.16500000001,68160.22,68151.1575,68152.98999999999,-10.930000000007567,0.39999999999417923,2.2474999999976717,-8.66250000000582,-0.07499999999708962,-6.830000000016298
KXBTC15M-26AUG191430-30,68159.82,68281.53,yes,68160.22,68151.1575,68152.98999999999,68257.58,68267.01000000001,68275.925,0.39999999999417923,-23.94999999999709,-8.66250000000582,-14.519999999989523,-6.830000000016298,-5.6049999999959255
KXBTC15M-26AUG191445-45,68281.53,68405.55,yes,68257.58,68267.01000000001,68275.925,68422.23,68411.7625,68405.68,-23.94999999999709,16.679999999993015,-14.519999999989523,6.212499999994179,-5.6049999999959255,0.1299999999901047
KXBTC15M-26AUG191500-00,68405.55,68385.25,no,68422.23,68411.7625,68405.68,68381.1,68380.17000000001,68383.935,16.679999999993015,-4.149999999994179,6.212499999994179,-5.079999999987194,0.1299999999901047,-1.3150000000023283
KXBTC15M-26AUG191515-15,68385.25,68163.46,no,68381.1,68380.17000000001,68383.935,68098.77,68248.09,68237.515,-4.149999999994179,-64.69000000000233,-5.079999999987194,84.6299999999901,-1.3150000000023283,74.05499999999302
KXBTC15M-26AUG191530-30,68163.46,68161.11,no,68098.77,68248.09,68237.515,68162.35,68179.82999999999,68169.01999999999,-64.69000000000233,1.2400000000052387,84.6299999999901,18.719999999986612,74.05499999999302,7.9099999999889405
KXBTC15M-26AUG191545-45,68161.11,68369.46,yes,68162.35,68179.82999999999,68169.01999999999,68385.98,68375.5225,68370.895,1.2400000000052387,16.519999999989523,18.719999999986612,6.0625,7.9099999999889405,1.4349999999976717
KXBTC15M-26AUG191600-00,68369.46,68420.99,yes,68385.98,68375.5225,68370.895,68418.55,68429.2775,68417.455,16.519999999989523,-2.4400000000023283,6.0625,8.287499999991269,1.4349999999976717,-3.5350000000034925
KXBTC15M-26AUG191615-15,68420.99,68671.0,yes,68418.55,68429.2775,68417.455,68666.49,68666.34999999999,68659.91500000001,-2.4400000000023283,-4.509999999994761,8.287499999991269,-4.650000000008731,-3.5350000000034925,-11.084999999991851
KXBTC15M-26AUG191630-30,68671.0,68677.38,yes,68666.49,68666.34999999999,68659.91500000001,68685.82,68676.1625,68671.33,-4.509999999994761,8.440000000002328,-4.650000000008731,-1.2174999999988358,-11.084999999991851,-6.05000000000291
KXBTC15M-26AUG191645-45,68677.38,68660.57,no,68685.82,68676.1625,68671.33,68653.62,68663.67499999999,68659.515,8.440000000002328,-6.9500000000116415,-1.2174999999988358,3.1049999999813735,-6.05000000000291,-1.055000000007567
KXBTC15M-26AUG191700-00,68660.57,69064.81,yes,68653.62,68663.67499999999,68659.515,69033.59,69073.66750000001,69080.495,-6.9500000000116415,-31.220000000001164,3.1049999999813735,8.857500000012806,-1.055000000007567,15.684999999997672
KXBTC15M-26AUG191715-15,69064.81,69389.94,yes,69033.59,69073.66750000001,69080.495,69424.4,69388.0925,69389.41500000001,-31.220000000001164,34.45999999999185,8.857500000012806,-1.8475000000034925,15.684999999997672,-0.5249999999941792
KXBTC15M-26AUG191730-30,69389.94,69615.07,yes,69424.4,69388.0925,69389.41500000001,69622.15,69618.66500000001,69610.905,34.45999999999185,7.079999999987194,-1.8475000000034925,3.595000000001164,-0.5249999999941792,-4.165000000008149
KXBTC15M-26AUG191745-45,69615.07,69596.78,no,69622.15,69618.66500000001,69610.905,69656.59,69611.745,69605.445,7.079999999987194,59.80999999999767,3.595000000001164,14.964999999996508,-4.165000000008149,8.665000000008149
KXBTC15M-26AUG191800-00,69596.78,69695.64,yes,69656.59,69611.745,69605.445,69700.12,69686.22,69681.81,59.80999999999767,4.4799999999959255,14.964999999996508,-9.419999999998254,8.665000000008149,-13.830000000001746
KXBTC15M-26AUG191815-15,69695.64,69373.37,no,69700.12,69686.22,69681.81,69270.52,69331.22750000001,69339.745,4.4799999999959255,-102.84999999999127,-9.419999999998254,-42.142499999987194,-13.830000000001746,-33.625
KXBTC15M-26AUG191830-30,69373.37,69143.33,no,69270.52,69331.22750000001,69339.745,69118.01,69134.65,69141.98,-102.84999999999127,-25.320000000006985,-42.142499999987194,-8.680000000007567,-33.625,-1.3500000000058208
KXBTC15M-26AUG191845-45,69143.33,69324.22,yes,69118.01,69134.65,69141.98,69315.72,69313.70249999998,69318.655,-25.320000000006985,-8.5,-8.680000000007567,-10.517500000016298,-1.3500000000058208,-5.565000000002328
KXBTC15M-26AUG191900-00,69324.22,69232.56,no,69315.72,69313.70249999998,69318.655,69219.55,69229.4675,69234.21,-8.5,-13.009999999994761,-10.517500000016298,-3.092499999998836,-5.565000000002328,1.6500000000087311
KXBTC15M-26AUG191915-15,69232.56,69323.39,yes,69219.55,69229.4675,69234.21,69311.72,69322.88,69320.16,-13.009999999994761,-11.669999999998254,-3.092499999998836,-0.5099999999947613,1.6500000000087311,-3.2299999999959255
KXBTC15M-26AUG191930-30,69323.39,69354.87,yes,69311.72,69322.88,69320.16,69343.04,69360.0975,69356.26000000001,-11.669999999998254,-11.830000000001746,-0.5099999999947613,5.227500000008149,-3.2299999999959255,1.3900000000139698
KXBTC15M-26AUG191945-45,69354.87,69307.33,no,69343.04,69360.0975,69356.26000000001,69287.31,69310.475,69309.16,-11.830000000001746,-20.020000000004075,5.227500000008149,3.1450000000040745,1.3900000000139698,1.8300000000017462
KXBTC15M-26AUG192000-00,69307.33,69299.8,no,69287.31,69310.475,69309.16,69300.01,69295.58,69298.65,-20.020000000004075,0.20999999999185093,3.1450000000040745,-4.220000000001164,1.8300000000017462,-1.1500000000087311
KXBTC15M-26AUG192015-15,69299.8,69506.94,yes,69300.01,69295.58,69298.65,69538.07,69501.9975,69489.54999999999,0.20999999999185093,31.130000000004657,-4.220000000001164,-4.942500000004657,-1.1500000000087311,-17.39000000001397
KXBTC15M-26AUG192030-30,69506.94,69596.98,yes,69538.07,69501.9975,69489.54999999999,69592.82,69595.0325,69587.065,31.130000000004657,-4.1599999999889405,-4.942500000004657,-1.9474999999947613,-17.39000000001397,-9.914999999993597
KXBTC15M-26AUG192045-45,69596.98,69535.98,no,69592.82,69595.0325,69587.065,69529.91,69525.83249999999,69530.02,-4.1599999999889405,-6.069999999992433,-1.9474999999947613,-10.147500000006403,-9.914999999993597,-5.959999999991851
KXBTC15M-26AUG192100-00,69535.98,69384.18,no,69529.91,69525.83249999999,69530.02,69388.78,69392.175,69382.215,-6.069999999992433,4.600000000005821,-10.147500000006403,7.995000000009895,-5.959999999991851,-1.9649999999965075
KXBTC15M-26AUG192115-15,69384.18,69351.31,no,69388.78,69392.175,69382.215,69340.04,69343.3125,69350.085,4.600000000005821,-11.270000000004075,7.995000000009895,-7.997499999997672,-1.9649999999965075,-1.2249999999912689
KXBTC15M-26AUG192130-30,69351.31,69282.04,no,69340.04,69343.3125,69350.085,69291.19,69283.2525,69284.16500000001,-11.270000000004075,9.150000000008731,-7.997499999997672,1.2125000000087311,-1.2249999999912689,2.125000000014552
KXBTC15M-26AUG192145-45,69282.04,69588.09,yes,69291.19,69283.2525,69284.16500000001,69595.09,69588.6575,69587.58499999999,9.150000000008731,7.0,1.2125000000087311,0.5675000000046566,2.125000000014552,-0.5050000000046566
KXBTC15M-26AUG192200-00,69588.09,69684.68,yes,69595.09,69588.6575,69587.58499999999,69678.66,69680.1125,69682.36,7.0,-6.019999999989523,0.5675000000046566,-4.567499999990105,-0.5050000000046566,-2.319999999992433
KXBTC15M-26AUG192215-15,69684.68,69644.68,no,69678.66,69680.1125,69682.36,69647.75,69648.4925,69642.16500000001,-6.019999999989523,3.070000000006985,-4.567499999990105,3.8125,-2.319999999992433,-2.514999999984866
KXBTC15M-26AUG192230-30,69644.68,69465.11,no,69647.75,69648.4925,69642.16500000001,69468.28,69465.0175,69467.05,3.070000000006985,3.1699999999982538,3.8125,-0.09249999999883585,-2.514999999984866,1.9400000000023283
KXBTC15M-26AUG192245-45,69465.11,69282.84,no,69468.28,69465.0175,69467.05,69277.15,69288.9925,69288.98999999999,3.1699999999982538,-5.690000000002328,-0.09249999999883585,6.1524999999965075,1.9400000000023283,6.149999999994179
KXBTC15M-26AUG192300-00,69282.84,69261.48,no,69277.15,69288.9925,69288.98999999999,69242.42,69255.2375,69253.85,-5.690000000002328,-19.05999999999767,6.1524999999965075,-6.242499999993015,6.149999999994179,-7.629999999990105
KXBTC15M-26AUG192315-15,69261.48,68940.81,no,69242.42,69255.2375,69253.85,68937.08,68950.68250000001,68947.54000000001,-19.05999999999767,-3.7299999999959255,-6.242499999993015,9.872500000012224,-7.629999999990105,6.730000000010477
KXBTC15M-26AUG192330-30,68940.81,68923.26,no,68937.08,68950.68250000001,68947.54000000001,68915.26,68941.2125,68936.985,-3.7299999999959255,-8.0,9.872500000012224,17.952499999999418,6.730000000010477,13.72500000000582
KXBTC15M-26AUG192345-45,68923.26,69107.63,yes,68915.26,68941.2125,68936.985,69136.55,69111.5625,69117.135,-8.0,28.919999999998254,17.952499999999418,3.9324999999953434,13.72500000000582,9.504999999990105
KXBTC15M-26AUG200000-00,69107.63,69131.61,yes,69136.55,69111.5625,69117.135,69139.99,69136.5825,69131.64,28.919999999998254,8.380000000004657,3.9324999999953434,4.9725000000034925,9.504999999990105,0.029999999998835847
KXBTC15M-26AUG200015-15,69131.61,69305.38,yes,69139.99,69136.5825,69131.64,69323.19,69307.55,69307.595,8.380000000004657,17.80999999999767,4.9725000000034925,2.1699999999982538,0.029999999998835847,2.2149999999965075
KXBTC15M-26AUG200030-30,69305.38,69304.97,no,69323.19,69307.55,69307.595,69308.4,69305.9825,69302.52,17.80999999999767,3.429999999993015,2.1699999999982538,1.0124999999970896,2.2149999999965075,-2.4499999999970896
KXBTC15M-26AUG200045-45,69304.97,69293.91,no,69308.4,69305.9825,69302.52,69291.58,69293.69750000001,69291.185,3.429999999993015,-2.3300000000017462,1.0124999999970896,-0.21249999999417923,-2.4499999999970896,-2.7250000000058208
KXBTC15M-26AUG200100-00,69293.91,69448.7,yes,69291.58,69293.69750000001,69291.185,69442.52,69452.2675,69452.27,-2.3300000000017462,-6.179999999993015,-0.21249999999417923,3.5675000000046566,-2.7250000000058208,3.570000000006985
KXBTC15M-26AUG200115-15,69448.7,69423.82,no,69442.52,69452.2675,69452.27,69419.98,69428.6725,69428.79000000001,-6.179999999993015,-3.8400000000110595,3.5675000000046566,4.852499999993597,3.570000000006985,4.970000000001164
KXBTC15M-26AUG200130-30,69423.82,69578.87,yes,69419.98,69428.6725,69428.79000000001,69540.0,69571.2125,69573.88500000001,-3.8400000000110595,-38.86999999999534,4.852499999993597,-7.657500000001164,4.970000000001164,-4.98499999998603
KXBTC15M-26AUG200145-45,69578.87,69510.87,no,69540.0,69571.2125,69573.88500000001,69512.0,69511.80249999999,69512.29000000001,-38.86999999999534,1.1300000000046566,-7.657500000001164,0.9324999999953434,-4.98499999998603,1.4200000000128057
KXBTC15M-26AUG200200-00,69510.87,69363.2,no,69512.0,69511.80249999999,69512.29000000001,69374.89,69368.58,69368.66500000001,1.1300000000046566,11.690000000002328,0.9324999999953434,5.380000000004657,1.4200000000128057,5.4650000000110595
KXBTC15M-26AUG200215-15,69363.2,69352.19,no,69374.89,69368.58,69368.66500000001,69335.0,69350.67,69353.845,11.690000000002328,-17.19000000000233,5.380000000004657,-1.5200000000040745,5.4650000000110595,1.6549999999988358
KXBTC15M-26AUG200230-30,69352.19,69541.71,yes,69335.0,69350.67,69353.845,69558.43,69534.42,69534.42,-17.19000000000233,16.719999999986612,-1.5200000000040745,-7.290000000008149,1.6549999999988358,-7.290000000008149
KXBTC15M-26AUG200245-45,69541.71,69732.86,yes,69558.43,69534.42,69534.42,69736.05,69739.375,69742.95999999999,16.719999999986612,3.1900000000023283,-7.290000000008149,6.514999999999418,-7.290000000008149,10.099999999991269
KXBTC15M-26AUG200515-15,71564.62,71877.6,yes,71527.94,71559.685,71561.28,71875.92,71874.5175,71880.695,-36.679999999993015,-1.680000000007567,-4.934999999997672,-3.0825000000040745,-3.3399999999965075,3.095000000001164
KXBTC15M-26AUG200530-30,71877.6,71804.18,no,71875.92,71874.5175,71880.695,71764.57,71806.325,71806.325,-1.680000000007567,-39.60999999998603,-3.0825000000040745,2.1450000000040745,3.095000000001164,2.1450000000040745
KXBTC15M-26AUG200545-45,71804.18,71933.75,yes,71764.57,71806.325,71806.325,71935.08,71915.57,71920.42,-39.60999999998603,1.3300000000017462,2.1450000000040745,-18.179999999993015,2.1450000000040745,-13.330000000001746
KXBTC15M-26AUG200600-00,71933.75,71725.76,no,71935.08,71915.57,71920.42,71738.04,71731.13,71723.14499999999,1.3300000000017462,12.279999999998836,-18.179999999993015,5.370000000009895,-13.330000000001746,-2.6150000000052387
KXBTC15M-26AUG200615-15,71725.76,71963.16,yes,71738.04,71731.13,71723.14499999999,72075.17,72019.125,72023.16500000001,12.279999999998836,112.00999999999476,5.370000000009895,55.96499999999651,-2.6150000000052387,60.00500000000466
KXBTC15M-26AUG200630-30,71963.16,71976.85,yes,72075.17,72019.125,72023.16500000001,71983.49,71973.0925,71969.5,112.00999999999476,6.639999999999418,55.96499999999651,-3.757500000006985,60.00500000000466,-7.350000000005821
KXBTC15M-26AUG200645-45,71976.85,71757.91,no,71983.49,71973.0925,71969.5,71747.15,71753.51000000001,71751.895,6.639999999999418,-10.760000000009313,-3.757500000006985,-4.399999999994179,-7.350000000005821,-6.014999999999418
KXBTC15M-26AUG200700-00,71757.91,71928.26,yes,71747.15,71753.51000000001,71751.895,71943.6,71930.85500000001,71930.205,-10.760000000009313,15.34000000001106,-4.399999999994179,2.595000000015716,-6.014999999999418,1.945000000006985
KXBTC15M-26AUG200715-15,71928.26,71879.04,no,71943.6,71930.85500000001,71930.205,71938.55,71893.61750000001,71886.35500000001,15.34000000001106,59.51000000000931,2.595000000015716,14.57750000001397,1.945000000006985,7.31500000001688
KXBTC15M-26AUG200730-30,71879.04,71863.3,no,71938.55,71893.61750000001,71886.35500000001,71841.13,71855.25,71858.58499999999,59.51000000000931,-22.169999999998254,14.57750000001397,-8.05000000000291,7.31500000001688,-4.7150000000110595
KXBTC15M-26AUG200745-45,71863.3,72127.71,yes,71841.13,71855.25,71858.58499999999,72109.08,72126.99500000001,72119.4,-22.169999999998254,-18.630000000004657,-8.05000000000291,-0.7149999999965075,-4.7150000000110595,-8.310000000012224
KXBTC15M-26AUG200800-00,72127.71,71859.88,no,72109.08,72126.99500000001,72119.4,71870.11,71863.655,71859.64499999999,-18.630000000004657,10.229999999995925,-0.7149999999965075,3.7749999999941792,-8.310000000012224,-0.235000000015134
