contract,candle_end_utc,yes_ask,yes_bid,no_ask
KXBTC15M-26AUG210145-45,2026-08-21 05:31:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG210145-45,2026-08-21 05:32:00+00:00,0.4,0.39,0.61
KXBTC15M-26AUG210145-45,2026-08-21 05:33:00+00:00,0.31,0.3,0.7
KXBTC15M-26AUG210145-45,2026-08-21 05:34:00+00:00,0.37,0.36,0.64
KXBTC15M-26AUG210145-45,2026-08-21 05:35:00+00:00,0.42,0.41,0.5900000000000001
KXBTC15M-26AUG210145-45,2026-08-21 05:36:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG210145-45,2026-08-21 05:37:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG210145-45,2026-08-21 05:38:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG210145-45,2026-08-21 05:39:00+00:00,0.55,0.54,0.4599999999999999
KXBTC15M-26AUG210145-45,2026-08-21 05:40:00+00:00,0.8,0.79,0.2099999999999999
KXBTC15M-26AUG210145-45,2026-08-21 05:41:00+00:00,0.63,0.62,0.38
KXBTC15M-26AUG210145-45,2026-08-21 05:42:00+00:00,0.41,0.4,0.6
KXBTC15M-26AUG210145-45,2026-08-21 05:43:00+00:00,0.72,0.71,0.29
KXBTC15M-26AUG210145-45,2026-08-21 05:44:00+00:00,0.69,0.68,0.3199999999999999
KXBTC15M-26AUG210145-45,2026-08-21 05:45:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210200-00,2026-08-21 05:46:00+00:00,0.4,0.39,0.61
KXBTC15M-26AUG210200-00,2026-08-21 05:47:00+00:00,0.41,0.4,0.6
KXBTC15M-26AUG210200-00,2026-08-21 05:48:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG210200-00,2026-08-21 05:49:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG210200-00,2026-08-21 05:50:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG210200-00,2026-08-21 05:51:00+00:00,0.7,0.69,0.31
KXBTC15M-26AUG210200-00,2026-08-21 05:52:00+00:00,0.51,0.5,0.5
KXBTC15M-26AUG210200-00,2026-08-21 05:53:00+00:00,0.72,0.71,0.29
KXBTC15M-26AUG210200-00,2026-08-21 05:54:00+00:00,0.77,0.76,0.24
KXBTC15M-26AUG210200-00,2026-08-21 05:55:00+00:00,0.72,0.71,0.29
KXBTC15M-26AUG210200-00,2026-08-21 05:56:00+00:00,0.915,0.914,0.0859999999999999
KXBTC15M-26AUG210200-00,2026-08-21 05:57:00+00:00,0.927,0.926,0.0739999999999999
KXBTC15M-26AUG210200-00,2026-08-21 05:58:00+00:00,0.99,0.989,0.011
KXBTC15M-26AUG210200-00,2026-08-21 05:59:00+00:00,0.993,0.992,0.008
KXBTC15M-26AUG210200-00,2026-08-21 06:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210215-15,2026-08-21 06:01:00+00:00,0.43,0.42,0.5800000000000001
KXBTC15M-26AUG210215-15,2026-08-21 06:02:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG210215-15,2026-08-21 06:03:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG210215-15,2026-08-21 06:04:00+00:00,0.55,0.54,0.4599999999999999
KXBTC15M-26AUG210215-15,2026-08-21 06:05:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG210215-15,2026-08-21 06:06:00+00:00,0.63,0.62,0.38
KXBTC15M-26AUG210215-15,2026-08-21 06:07:00+00:00,0.6,0.59,0.41
KXBTC15M-26AUG210215-15,2026-08-21 06:08:00+00:00,0.7,0.69,0.31
KXBTC15M-26AUG210215-15,2026-08-21 06:09:00+00:00,0.51,0.5,0.5
KXBTC15M-26AUG210215-15,2026-08-21 06:10:00+00:00,0.6,0.59,0.41
KXBTC15M-26AUG210215-15,2026-08-21 06:11:00+00:00,0.2,0.19,0.81
KXBTC15M-26AUG210215-15,2026-08-21 06:12:00+00:00,0.031,0.03,0.97
KXBTC15M-26AUG210215-15,2026-08-21 06:13:00+00:00,0.034,0.033,0.967
KXBTC15M-26AUG210215-15,2026-08-21 06:14:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG210215-15,2026-08-21 06:15:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG210230-30,2026-08-21 06:16:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG210230-30,2026-08-21 06:17:00+00:00,0.62,0.61,0.39
KXBTC15M-26AUG210230-30,2026-08-21 06:18:00+00:00,0.72,0.71,0.29
KXBTC15M-26AUG210230-30,2026-08-21 06:19:00+00:00,0.63,0.62,0.38
KXBTC15M-26AUG210230-30,2026-08-21 06:20:00+00:00,0.57,0.56,0.4399999999999999
KXBTC15M-26AUG210230-30,2026-08-21 06:21:00+00:00,0.44,0.43,0.5700000000000001
KXBTC15M-26AUG210230-30,2026-08-21 06:22:00+00:00,0.54,0.53,0.47
KXBTC15M-26AUG210230-30,2026-08-21 06:23:00+00:00,0.19,0.18,0.8200000000000001
KXBTC15M-26AUG210230-30,2026-08-21 06:24:00+00:00,0.13,0.12,0.88
KXBTC15M-26AUG210230-30,2026-08-21 06:25:00+00:00,0.3,0.29,0.71
KXBTC15M-26AUG210230-30,2026-08-21 06:26:00+00:00,0.38,0.37,0.63
KXBTC15M-26AUG210230-30,2026-08-21 06:27:00+00:00,0.907,0.906,0.0939999999999999
KXBTC15M-26AUG210230-30,2026-08-21 06:28:00+00:00,0.987,0.986,0.014
KXBTC15M-26AUG210230-30,2026-08-21 06:29:00+00:00,0.987,0.986,0.014
KXBTC15M-26AUG210230-30,2026-08-21 06:30:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210245-45,2026-08-21 06:31:00+00:00,0.59,0.57,0.43
KXBTC15M-26AUG210245-45,2026-08-21 06:32:00+00:00,0.63,0.62,0.38
KXBTC15M-26AUG210245-45,2026-08-21 06:33:00+00:00,0.77,0.76,0.24
KXBTC15M-26AUG210245-45,2026-08-21 06:34:00+00:00,0.81,0.8,0.1999999999999999
KXBTC15M-26AUG210245-45,2026-08-21 06:35:00+00:00,0.82,0.81,0.1899999999999999
KXBTC15M-26AUG210245-45,2026-08-21 06:36:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG210245-45,2026-08-21 06:37:00+00:00,0.79,0.78,0.2199999999999999
KXBTC15M-26AUG210245-45,2026-08-21 06:38:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG210245-45,2026-08-21 06:39:00+00:00,0.92,0.919,0.0809999999999999
KXBTC15M-26AUG210245-45,2026-08-21 06:40:00+00:00,0.98,0.979,0.021
KXBTC15M-26AUG210245-45,2026-08-21 06:41:00+00:00,0.984,0.983,0.017
KXBTC15M-26AUG210245-45,2026-08-21 06:42:00+00:00,0.977,0.976,0.024
KXBTC15M-26AUG210245-45,2026-08-21 06:43:00+00:00,0.65,0.64,0.36
KXBTC15M-26AUG210245-45,2026-08-21 06:44:00+00:00,0.92,0.916,0.0839999999999999
KXBTC15M-26AUG210245-45,2026-08-21 06:45:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210300-00,2026-08-21 06:46:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG210300-00,2026-08-21 06:47:00+00:00,0.37,0.36,0.64
KXBTC15M-26AUG210300-00,2026-08-21 06:48:00+00:00,0.44,0.43,0.5700000000000001
KXBTC15M-26AUG210300-00,2026-08-21 06:49:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG210300-00,2026-08-21 06:50:00+00:00,0.62,0.61,0.39
KXBTC15M-26AUG210300-00,2026-08-21 06:51:00+00:00,0.57,0.56,0.4399999999999999
KXBTC15M-26AUG210300-00,2026-08-21 06:52:00+00:00,0.55,0.54,0.4599999999999999
KXBTC15M-26AUG210300-00,2026-08-21 06:53:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG210300-00,2026-08-21 06:54:00+00:00,0.61,0.6,0.4
KXBTC15M-26AUG210300-00,2026-08-21 06:55:00+00:00,0.77,0.76,0.24
KXBTC15M-26AUG210300-00,2026-08-21 06:56:00+00:00,0.83,0.82,0.18
KXBTC15M-26AUG210300-00,2026-08-21 06:57:00+00:00,0.921,0.92,0.0799999999999999
KXBTC15M-26AUG210300-00,2026-08-21 06:58:00+00:00,0.944,0.943,0.057
KXBTC15M-26AUG210300-00,2026-08-21 06:59:00+00:00,0.994,0.993,0.007
KXBTC15M-26AUG210300-00,2026-08-21 07:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210315-15,2026-08-21 07:01:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG210315-15,2026-08-21 07:02:00+00:00,0.53,0.52,0.48
KXBTC15M-26AUG210315-15,2026-08-21 07:03:00+00:00,0.69,0.68,0.3199999999999999
KXBTC15M-26AUG210315-15,2026-08-21 07:04:00+00:00,0.69,0.68,0.3199999999999999
KXBTC15M-26AUG210315-15,2026-08-21 07:05:00+00:00,0.62,0.61,0.39
KXBTC15M-26AUG210315-15,2026-08-21 07:06:00+00:00,0.55,0.54,0.4599999999999999
KXBTC15M-26AUG210315-15,2026-08-21 07:07:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG210315-15,2026-08-21 07:08:00+00:00,0.8,0.79,0.2099999999999999
KXBTC15M-26AUG210315-15,2026-08-21 07:09:00+00:00,0.87,0.86,0.14
KXBTC15M-26AUG210315-15,2026-08-21 07:10:00+00:00,0.911,0.91,0.0899999999999999
KXBTC15M-26AUG210315-15,2026-08-21 07:11:00+00:00,0.969,0.968,0.032
KXBTC15M-26AUG210315-15,2026-08-21 07:12:00+00:00,0.991,0.99,0.01
KXBTC15M-26AUG210315-15,2026-08-21 07:13:00+00:00,0.991,0.99,0.01
KXBTC15M-26AUG210315-15,2026-08-21 07:14:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210315-15,2026-08-21 07:15:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210330-30,2026-08-21 07:16:00+00:00,0.73,0.72,0.28
KXBTC15M-26AUG210330-30,2026-08-21 07:17:00+00:00,0.82,0.81,0.1899999999999999
KXBTC15M-26AUG210330-30,2026-08-21 07:18:00+00:00,0.83,0.82,0.18
KXBTC15M-26AUG210330-30,2026-08-21 07:19:00+00:00,0.83,0.82,0.18
KXBTC15M-26AUG210330-30,2026-08-21 07:20:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG210330-30,2026-08-21 07:21:00+00:00,0.86,0.85,0.15
KXBTC15M-26AUG210330-30,2026-08-21 07:22:00+00:00,0.84,0.83,0.17
KXBTC15M-26AUG210330-30,2026-08-21 07:23:00+00:00,0.81,0.8,0.1999999999999999
KXBTC15M-26AUG210330-30,2026-08-21 07:24:00+00:00,0.901,0.9,0.0999999999999999
KXBTC15M-26AUG210330-30,2026-08-21 07:25:00+00:00,0.89,0.88,0.12
KXBTC15M-26AUG210330-30,2026-08-21 07:26:00+00:00,0.96,0.959,0.041
KXBTC15M-26AUG210330-30,2026-08-21 07:27:00+00:00,0.99,0.989,0.011
KXBTC15M-26AUG210330-30,2026-08-21 07:28:00+00:00,0.994,0.993,0.007
KXBTC15M-26AUG210330-30,2026-08-21 07:29:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210330-30,2026-08-21 07:30:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210345-45,2026-08-21 07:31:00+00:00,0.55,0.54,0.4599999999999999
KXBTC15M-26AUG210345-45,2026-08-21 07:32:00+00:00,0.45,0.44,0.56
KXBTC15M-26AUG210345-45,2026-08-21 07:33:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG210345-45,2026-08-21 07:34:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG210345-45,2026-08-21 07:35:00+00:00,0.43,0.42,0.5800000000000001
KXBTC15M-26AUG210345-45,2026-08-21 07:36:00+00:00,0.45,0.44,0.56
KXBTC15M-26AUG210345-45,2026-08-21 07:37:00+00:00,0.43,0.42,0.5800000000000001
KXBTC15M-26AUG210345-45,2026-08-21 07:38:00+00:00,0.31,0.3,0.7
KXBTC15M-26AUG210345-45,2026-08-21 07:39:00+00:00,0.44,0.43,0.5700000000000001
KXBTC15M-26AUG210345-45,2026-08-21 07:40:00+00:00,0.72,0.71,0.29
KXBTC15M-26AUG210345-45,2026-08-21 07:41:00+00:00,0.82,0.81,0.1899999999999999
KXBTC15M-26AUG210345-45,2026-08-21 07:42:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG210345-45,2026-08-21 07:43:00+00:00,0.989,0.988,0.012
KXBTC15M-26AUG210345-45,2026-08-21 07:44:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210345-45,2026-08-21 07:45:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210400-00,2026-08-21 07:46:00+00:00,0.41,0.4,0.6
KXBTC15M-26AUG210400-00,2026-08-21 07:47:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG210400-00,2026-08-21 07:48:00+00:00,0.44,0.43,0.5700000000000001
KXBTC15M-26AUG210400-00,2026-08-21 07:49:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG210400-00,2026-08-21 07:50:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG210400-00,2026-08-21 07:51:00+00:00,0.2,0.19,0.81
KXBTC15M-26AUG210400-00,2026-08-21 07:52:00+00:00,0.12,0.11,0.89
KXBTC15M-26AUG210400-00,2026-08-21 07:53:00+00:00,0.081,0.08,0.92
KXBTC15M-26AUG210400-00,2026-08-21 07:54:00+00:00,0.054,0.053,0.947
KXBTC15M-26AUG210400-00,2026-08-21 07:55:00+00:00,0.055,0.052,0.948
KXBTC15M-26AUG210400-00,2026-08-21 07:56:00+00:00,0.076,0.073,0.927
KXBTC15M-26AUG210400-00,2026-08-21 07:57:00+00:00,0.074,0.072,0.928
KXBTC15M-26AUG210400-00,2026-08-21 07:58:00+00:00,0.021,0.02,0.98
KXBTC15M-26AUG210400-00,2026-08-21 07:59:00+00:00,0.004,0.003,0.997
KXBTC15M-26AUG210400-00,2026-08-21 08:00:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG210415-15,2026-08-21 08:01:00+00:00,0.63,0.62,0.38
KXBTC15M-26AUG210415-15,2026-08-21 08:02:00+00:00,0.72,0.71,0.29
KXBTC15M-26AUG210415-15,2026-08-21 08:03:00+00:00,0.71,0.7,0.3
KXBTC15M-26AUG210415-15,2026-08-21 08:04:00+00:00,0.79,0.78,0.2199999999999999
KXBTC15M-26AUG210415-15,2026-08-21 08:05:00+00:00,0.81,0.8,0.1999999999999999
KXBTC15M-26AUG210415-15,2026-08-21 08:06:00+00:00,0.8,0.79,0.2099999999999999
KXBTC15M-26AUG210415-15,2026-08-21 08:07:00+00:00,0.75,0.74,0.26
KXBTC15M-26AUG210415-15,2026-08-21 08:08:00+00:00,0.919,0.918,0.0819999999999999
KXBTC15M-26AUG210415-15,2026-08-21 08:09:00+00:00,0.972,0.971,0.029
KXBTC15M-26AUG210415-15,2026-08-21 08:10:00+00:00,0.967,0.966,0.034
KXBTC15M-26AUG210415-15,2026-08-21 08:11:00+00:00,0.97,0.969,0.031
KXBTC15M-26AUG210415-15,2026-08-21 08:12:00+00:00,0.989,0.988,0.012
KXBTC15M-26AUG210415-15,2026-08-21 08:13:00+00:00,0.996,0.995,0.005
KXBTC15M-26AUG210415-15,2026-08-21 08:14:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210415-15,2026-08-21 08:15:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210430-30,2026-08-21 08:16:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG210430-30,2026-08-21 08:17:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG210430-30,2026-08-21 08:18:00+00:00,0.65,0.64,0.36
KXBTC15M-26AUG210430-30,2026-08-21 08:19:00+00:00,0.73,0.72,0.28
KXBTC15M-26AUG210430-30,2026-08-21 08:20:00+00:00,0.72,0.71,0.29
KXBTC15M-26AUG210430-30,2026-08-21 08:21:00+00:00,0.69,0.68,0.3199999999999999
KXBTC15M-26AUG210430-30,2026-08-21 08:22:00+00:00,0.56,0.55,0.4499999999999999
KXBTC15M-26AUG210430-30,2026-08-21 08:23:00+00:00,0.75,0.74,0.26
KXBTC15M-26AUG210430-30,2026-08-21 08:24:00+00:00,0.58,0.57,0.43
KXBTC15M-26AUG210430-30,2026-08-21 08:25:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG210430-30,2026-08-21 08:26:00+00:00,0.912,0.911,0.0889999999999999
KXBTC15M-26AUG210430-30,2026-08-21 08:27:00+00:00,0.86,0.85,0.15
KXBTC15M-26AUG210430-30,2026-08-21 08:28:00+00:00,0.82,0.81,0.1899999999999999
KXBTC15M-26AUG210430-30,2026-08-21 08:29:00+00:00,0.963,0.962,0.038
KXBTC15M-26AUG210430-30,2026-08-21 08:30:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210445-45,2026-08-21 08:31:00+00:00,0.6,0.59,0.41
KXBTC15M-26AUG210445-45,2026-08-21 08:32:00+00:00,0.74,0.73,0.27
KXBTC15M-26AUG210445-45,2026-08-21 08:33:00+00:00,0.81,0.8,0.1999999999999999
KXBTC15M-26AUG210445-45,2026-08-21 08:34:00+00:00,0.86,0.85,0.15
KXBTC15M-26AUG210445-45,2026-08-21 08:35:00+00:00,0.9,0.89,0.1099999999999999
KXBTC15M-26AUG210445-45,2026-08-21 08:36:00+00:00,0.942,0.941,0.059
KXBTC15M-26AUG210445-45,2026-08-21 08:37:00+00:00,0.909,0.908,0.0919999999999999
KXBTC15M-26AUG210445-45,2026-08-21 08:38:00+00:00,0.955,0.953,0.047
KXBTC15M-26AUG210445-45,2026-08-21 08:39:00+00:00,0.961,0.96,0.04
KXBTC15M-26AUG210445-45,2026-08-21 08:40:00+00:00,0.961,0.96,0.04
KXBTC15M-26AUG210445-45,2026-08-21 08:41:00+00:00,0.969,0.968,0.032
KXBTC15M-26AUG210445-45,2026-08-21 08:42:00+00:00,0.989,0.988,0.012
KXBTC15M-26AUG210445-45,2026-08-21 08:43:00+00:00,0.996,0.995,0.005
KXBTC15M-26AUG210445-45,2026-08-21 08:44:00+00:00,0.998,0.997,0.003
KXBTC15M-26AUG210445-45,2026-08-21 08:45:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210500-00,2026-08-21 08:46:00+00:00,0.6,0.59,0.41
KXBTC15M-26AUG210500-00,2026-08-21 08:47:00+00:00,0.71,0.7,0.3
KXBTC15M-26AUG210500-00,2026-08-21 08:48:00+00:00,0.79,0.78,0.2199999999999999
KXBTC15M-26AUG210500-00,2026-08-21 08:49:00+00:00,0.85,0.84,0.16
KXBTC15M-26AUG210500-00,2026-08-21 08:50:00+00:00,0.8,0.79,0.2099999999999999
KXBTC15M-26AUG210500-00,2026-08-21 08:51:00+00:00,0.909,0.907,0.0929999999999999
KXBTC15M-26AUG210500-00,2026-08-21 08:52:00+00:00,0.946,0.945,0.055
KXBTC15M-26AUG210500-00,2026-08-21 08:53:00+00:00,0.969,0.968,0.032
KXBTC15M-26AUG210500-00,2026-08-21 08:54:00+00:00,0.98,0.979,0.021
KXBTC15M-26AUG210500-00,2026-08-21 08:55:00+00:00,0.983,0.982,0.018
KXBTC15M-26AUG210500-00,2026-08-21 08:56:00+00:00,0.989,0.988,0.012
KXBTC15M-26AUG210500-00,2026-08-21 08:57:00+00:00,0.992,0.991,0.009
KXBTC15M-26AUG210500-00,2026-08-21 08:58:00+00:00,0.996,0.995,0.005
KXBTC15M-26AUG210500-00,2026-08-21 08:59:00+00:00,0.998,0.997,0.003
KXBTC15M-26AUG210500-00,2026-08-21 09:00:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210515-15,2026-08-21 09:01:00+00:00,0.22,0.21,0.79
KXBTC15M-26AUG210515-15,2026-08-21 09:02:00+00:00,0.13,0.12,0.88
KXBTC15M-26AUG210515-15,2026-08-21 09:03:00+00:00,0.1,0.099,0.901
KXBTC15M-26AUG210515-15,2026-08-21 09:04:00+00:00,0.07,0.069,0.931
KXBTC15M-26AUG210515-15,2026-08-21 09:05:00+00:00,0.093,0.092,0.908
KXBTC15M-26AUG210515-15,2026-08-21 09:06:00+00:00,0.051,0.05,0.95
KXBTC15M-26AUG210515-15,2026-08-21 09:07:00+00:00,0.028,0.027,0.973
KXBTC15M-26AUG210515-15,2026-08-21 09:08:00+00:00,0.029,0.028,0.972
KXBTC15M-26AUG210515-15,2026-08-21 09:09:00+00:00,0.03,0.029,0.971
KXBTC15M-26AUG210515-15,2026-08-21 09:10:00+00:00,0.036,0.035,0.965
KXBTC15M-26AUG210515-15,2026-08-21 09:11:00+00:00,0.029,0.028,0.972
KXBTC15M-26AUG210515-15,2026-08-21 09:12:00+00:00,0.012,0.011,0.989
KXBTC15M-26AUG210515-15,2026-08-21 09:13:00+00:00,0.008,0.007,0.993
KXBTC15M-26AUG210515-15,2026-08-21 09:14:00+00:00,0.008,0.006,0.994
KXBTC15M-26AUG210515-15,2026-08-21 09:15:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG210530-30,2026-08-21 09:16:00+00:00,0.28,0.27,0.73
KXBTC15M-26AUG210530-30,2026-08-21 09:17:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG210530-30,2026-08-21 09:18:00+00:00,0.4,0.39,0.61
KXBTC15M-26AUG210530-30,2026-08-21 09:19:00+00:00,0.33,0.32,0.6799999999999999
KXBTC15M-26AUG210530-30,2026-08-21 09:20:00+00:00,0.2,0.19,0.81
KXBTC15M-26AUG210530-30,2026-08-21 09:21:00+00:00,0.31,0.3,0.7
KXBTC15M-26AUG210530-30,2026-08-21 09:22:00+00:00,0.21,0.2,0.8
KXBTC15M-26AUG210530-30,2026-08-21 09:23:00+00:00,0.17,0.16,0.84
KXBTC15M-26AUG210530-30,2026-08-21 09:24:00+00:00,0.14,0.13,0.87
KXBTC15M-26AUG210530-30,2026-08-21 09:25:00+00:00,0.098,0.096,0.904
KXBTC15M-26AUG210530-30,2026-08-21 09:26:00+00:00,0.053,0.052,0.948
KXBTC15M-26AUG210530-30,2026-08-21 09:27:00+00:00,0.014,0.013,0.987
KXBTC15M-26AUG210530-30,2026-08-21 09:28:00+00:00,0.13,0.12,0.88
KXBTC15M-26AUG210530-30,2026-08-21 09:29:00+00:00,0.011,0.01,0.99
KXBTC15M-26AUG210530-30,2026-08-21 09:30:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG210545-45,2026-08-21 09:31:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG210545-45,2026-08-21 09:32:00+00:00,0.63,0.62,0.38
KXBTC15M-26AUG210545-45,2026-08-21 09:33:00+00:00,0.77,0.76,0.24
KXBTC15M-26AUG210545-45,2026-08-21 09:34:00+00:00,0.71,0.7,0.3
KXBTC15M-26AUG210545-45,2026-08-21 09:35:00+00:00,0.78,0.77,0.2299999999999999
KXBTC15M-26AUG210545-45,2026-08-21 09:36:00+00:00,0.74,0.73,0.27
KXBTC15M-26AUG210545-45,2026-08-21 09:37:00+00:00,0.79,0.78,0.2199999999999999
KXBTC15M-26AUG210545-45,2026-08-21 09:38:00+00:00,0.88,0.87,0.13
KXBTC15M-26AUG210545-45,2026-08-21 09:39:00+00:00,0.8,0.79,0.2099999999999999
KXBTC15M-26AUG210545-45,2026-08-21 09:40:00+00:00,0.909,0.908,0.0919999999999999
KXBTC15M-26AUG210545-45,2026-08-21 09:41:00+00:00,0.918,0.914,0.0859999999999999
KXBTC15M-26AUG210545-45,2026-08-21 09:42:00+00:00,0.989,0.988,0.012
KXBTC15M-26AUG210545-45,2026-08-21 09:43:00+00:00,0.996,0.994,0.006
KXBTC15M-26AUG210545-45,2026-08-21 09:44:00+00:00,0.999,0.998,0.002
KXBTC15M-26AUG210545-45,2026-08-21 09:45:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210600-00,2026-08-21 09:46:00+00:00,0.55,0.54,0.4599999999999999
KXBTC15M-26AUG210600-00,2026-08-21 09:47:00+00:00,0.5,0.49,0.51
KXBTC15M-26AUG210600-00,2026-08-21 09:48:00+00:00,0.55,0.54,0.4599999999999999
KXBTC15M-26AUG210600-00,2026-08-21 09:49:00+00:00,0.41,0.4,0.6
KXBTC15M-26AUG210600-00,2026-08-21 09:50:00+00:00,0.49,0.48,0.52
KXBTC15M-26AUG210600-00,2026-08-21 09:51:00+00:00,0.24,0.23,0.77
KXBTC15M-26AUG210600-00,2026-08-21 09:52:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG210600-00,2026-08-21 09:53:00+00:00,0.29,0.28,0.72
KXBTC15M-26AUG210600-00,2026-08-21 09:54:00+00:00,0.15,0.14,0.86
KXBTC15M-26AUG210600-00,2026-08-21 09:55:00+00:00,0.15,0.14,0.86
KXBTC15M-26AUG210600-00,2026-08-21 09:56:00+00:00,0.041,0.04,0.96
KXBTC15M-26AUG210600-00,2026-08-21 09:57:00+00:00,0.032,0.031,0.969
KXBTC15M-26AUG210600-00,2026-08-21 09:58:00+00:00,0.004,0.003,0.997
KXBTC15M-26AUG210600-00,2026-08-21 09:59:00+00:00,0.002,0.001,0.999
KXBTC15M-26AUG210600-00,2026-08-21 10:00:00+00:00,0.001,0.0,1.0
KXBTC15M-26AUG210615-15,2026-08-21 10:01:00+00:00,0.51,0.5,0.5
KXBTC15M-26AUG210615-15,2026-08-21 10:02:00+00:00,0.47,0.46,0.54
KXBTC15M-26AUG210615-15,2026-08-21 10:03:00+00:00,0.46,0.45,0.55
KXBTC15M-26AUG210615-15,2026-08-21 10:04:00+00:00,0.35,0.34,0.6599999999999999
KXBTC15M-26AUG210615-15,2026-08-21 10:05:00+00:00,0.25,0.24,0.76
KXBTC15M-26AUG210615-15,2026-08-21 10:06:00+00:00,0.38,0.37,0.63
KXBTC15M-26AUG210615-15,2026-08-21 10:07:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG210615-15,2026-08-21 10:08:00+00:00,0.27,0.26,0.74
KXBTC15M-26AUG210615-15,2026-08-21 10:09:00+00:00,0.18,0.17,0.83
KXBTC15M-26AUG210615-15,2026-08-21 10:10:00+00:00,0.33,0.32,0.6799999999999999
KXBTC15M-26AUG210615-15,2026-08-21 10:11:00+00:00,0.64,0.63,0.37
KXBTC15M-26AUG210615-15,2026-08-21 10:12:00+00:00,0.935,0.932,0.0679999999999999
KXBTC15M-26AUG210615-15,2026-08-21 10:13:00+00:00,0.908,0.905,0.0949999999999999
KXBTC15M-26AUG210615-15,2026-08-21 10:14:00+00:00,0.998,0.996,0.004
KXBTC15M-26AUG210615-15,2026-08-21 10:15:00+00:00,1.0,0.999,0.001
KXBTC15M-26AUG210630-30,2026-08-21 10:16:00+00:00,0.51,0.5,0.5
KXBTC15M-26AUG210630-30,2026-08-21 10:17:00+00:00,0.71,0.7,0.3
KXBTC15M-26AUG210630-30,2026-08-21 10:18:00+00:00,0.63,0.62,0.38
KXBTC15M-26AUG210630-30,2026-08-21 10:19:00+00:00,0.66,0.65,0.35
KXBTC15M-26AUG210630-30,2026-08-21 10:20:00+00:00,0.77,0.76,0.24
KXBTC15M-26AUG210630-30,2026-08-21 10:21:00+00:00,0.48,0.47,0.53
KXBTC15M-26AUG210630-30,2026-08-21 10:22:00+00:00,0.38,0.37,0.63
KXBTC15M-26AUG210630-30,2026-08-21 10:23:00+00:00,0.34,0.33,0.6699999999999999
KXBTC15M-26AUG210630-30,2026-08-21 10:24:00+00:00,0.33,0.32,0.6799999999999999
KXBTC15M-26AUG210630-30,2026-08-21 10:25:00+00:00,0.36,0.35,0.65
KXBTC15M-26AUG210630-30,2026-08-21 10:26:00+00:00,0.33,0.32,0.6799999999999999
